Island,100,540782,5069,842
Island,100,472685,4016,2697
Island,100,426229,3159,1224
Island,100,158829,6038,2313
Island,100,122486,3955,1083
Island,100,35062,3676,2551
Island,100,29670,5079,3291
Island,100,6,4244,2875
Island,100,5,5678,988
Island,105,76,4942,3297
Island,115,441,4001,1067
Island,115,47,3938,2413
Island,120,72,6815,2462
Island,129,193,5424,3671
Island,132,275,6397,1001
Island,164,371,6456,1521
Island,211,304,3205,2787
Island,212,70,5543,3829
Island,213,88,5778,2422
Island,225,66,4387,1752
Island,236,204,5349,2703
Island,238,249,4726,2661
Island,251,1,3755,2333
Island,252,44,3705,3452
Island,333,159,6498,1995
Island,339,49,3732,596
Island,371,3,5404,4071
Island,384,171,6583,2157
Island,385,22,7184,2405
Island,395,332,3479,433
Island,397,158,4446,2379
Island,428,519,6606,2309
Island,438,5,4493,2238
Island,457,962,6580,2645
Island,465,690,5571,1610
Island,501,3,6758,2672
Island,522,105,5416,1490
Island,566,419,5602,1703
Island,615,315,4570,2237
Island,637,45,4666,1995
Island,689,307,4830,2453
Island,690,40,4626,2215
Island,695,4,5663,1983
Island,721,58,4756,1958
Island,727,6,5546,1875
Island,743,177,6366,2785
Island,763,101,5412,1693
Island,764,11992,5145,1783
Island,823,207,5646,1226
Island,842,57,4808,2240
Island,870,26,5650,1384
Island,874,26,5580,1342
Island,876,37,5679,1376
Island,880,4,5568,1321
Island,887,59,5673,1421
Island,887,38,5752,1224
Island,893,102,5680,1440
Island,894,1,5485,1385
Island,895,118,5478,1376
Island,904,18,5716,1148
Island,904,4,5709,1144
Island,905,60,5713,1145
Island,905,46,5704,1429
Island,905,30,5708,1144
Island,910,10,5515,1323
Island,914,149,5775,1171
Island,920,1,5720,1520
Island,921,45,5715,1516
Island,921,13,5738,1261
Island,922,67,5737,1258
Island,924,26,5640,1205
Island,927,33,5733,1284
Island,928,2,5440,1367
Island,929,79,5437,1364
Island,930,30,5622,1223
Island,949,4,4884,1375
Island,954,12,4933,1231
Island,955,22,4829,1257
Island,961,32,4941,1317
Island,961,9,4991,1326
Island,962,6,4828,1272
Island,963,5,4958,1268
Island,964,73,4950,1260
Island,965,27,4932,1298
Island,968,96,4970,1278
Island,975,14,4803,1074
Island,976,33,4802,1072
Island,976,21,4774,1346
Island,977,90,4772,1340
Island,979,14,4988,1256
Island,985,45,4762,1368
Island,988,32,4878,1016
Island,988,19,4869,1014
Island,989,9,4858,1015
Island,991,44,5041,1326
Island,994,10,4770,1277
Island,999,64,4910,1023
Island,1002,52,4921,1099
Island,1010,71,4807,1110
Island,1012,19,4731,1358
Island,1014,39,4725,1386
Island,1016,13,4703,1489
Island,1027,938,5010,3972
Island,1061,115,4579,1616
Island,1065,17,4564,1583
Island,1066,56,4560,1581
Island,1066,39,4941,2566
Island,1068,19,4608,1609
Island,1069,14,4493,1671
Island,1070,315,4487,1666
Island,1071,3,5279,1264
