Island,204,6,5239,3608
Island,204,5,4289,291
Island,209,97,5263,3566
Island,211,1,5196,3602
Island,217,1,5197,3641
Island,218,34,5217,3539
Island,218,1,5198,3641
Island,228,4,4815,3675
Island,228,4,4816,3671
Island,228,1,4814,3680
Island,228,1,3834,306
Island,229,1,4819,3663
Island,229,1,4673,490
Island,229,1,3840,315
Island,230,2,4821,3658
Island,232,2,3725,328
Island,232,1,4826,3650
Island,232,1,3690,313
Island,233,2,3738,334
Island,234,19,4953,3571
Island,235,48,4837,515
Island,235,1,4836,525
Island,237,1,4828,534
Island,237,1,4880,440
Island,237,1,4496,273
Island,238,1,4494,269
Island,239,1,3861,348
Island,239,1,4492,265
Island,240,1,4871,407
Island,241,1,4489,259
Island,242,11,5096,3503
Island,242,1,4488,257
Island,242,1,4375,251
Island,245,1,4361,245
Island,250,1,3933,397
Island,251,1,4178,225
Island,253,1,4788,351
Island,254,1,3795,215
Island,256,1,4784,343
Island,256,1,3792,212
Island,260,1,4779,334
Island,260,1,3985,211
Island,261,1,4144,206
Island,261,1,3786,205
Island,262,1,3785,204
Island,263,4,5038,573
Island,263,2,5034,576
Island,263,2,5036,575
Island,263,2,5041,572
Island,263,2,5043,571
Island,263,1,5045,570
Island,263,1,5047,569
Island,263,1,5049,568
Island,264,1,3782,201
Island,265,1,3982,208
Island,268,1,3981,206
Island,278,1,5580,3453
Island,278,1,3769,183
Island,279,1,3488,242
Island,280,1,3660,203
Island,284,1,3658,198
Island,289,1,3657,192
Island,291,11,4488,3727
Island,301,1,5249,637
Island,302,2,5251,630
Island,303,2,5253,623
Island,305,1,4980,374
Island,308,161,5210,664
Island,309,1,5228,657
Island,311,1,5264,585
Island,312,1,5265,583
Island,344,2,5352,778
Island,344,1,5353,776
Island,344,1,5354,773
Island,344,1,5355,771
Island,345,2,5336,820
Island,345,2,5361,756
Island,345,1,5335,823
Island,345,1,5362,755
Island,346,2,5331,833
Island,346,1,5366,747
Island,347,1,5369,741
Island,348,1,5325,849
Island,348,1,5371,738
Island,348,1,5372,736
Island,350,1,5375,732
Island,351,1,5265,880
Island,355,2,3991,291
Island,356,1,3075,479
Island,374,1,4674,539
Island,376,1,5273,556
Island,377,1,5260,541
Island,383,220,3022,541
Island,383,1,3559,353
Island,385,1,3552,350
Island,391,1,4654,405
Island,391,1,4653,402
Island,406,1,3418,368
Island,418,2,5452,867
Island,418,1,5362,989
Island,419,2,5456,853
Island,420,1,5459,844
Island,432,1,5114,493
Island,436,124,2891,637
Island,436,1,4955,515
Island,437,1,5110,498
Island,440,1,5108,501
Island,470,1,5499,964
Island,475,25,5012,678
Island,475,1,5019,726
Island,489,1,5446,1117
Island,490,111,5440,1107
Island,490,1,5439,1123
Island,499,56,5555,968
Island,499,2,5554,995
Island,499,1,5553,998
Island,499,1,5569,967
Island,500,1,5544,1016
Island,550,1,5570,1098
Island,553,1,5110,918
Island,568,91,5500,1234
Island,572,3,5338,789
Island,573,31,5336,783
Island,604,1,5415,1321
Island,605,1,5421,1325
Island,610,1,5631,1149
Island,611,1,5633,1142
Island,613,1,5636,1130
Island,617,1,5640,1114
Island,618,20,5444,1350
Island,623,1,2698,1021
Island,630,1,5602,1279
Island,632,1,5613,1264
Island,685,6,4066,535
Island,685,3,4067,541
Island,685,3,4065,532
Island,721,2,5478,1515
Island,731,1,5328,1497
Island,745,13,5273,1482
Island,745,1,5272,1480
Island,749,1,5258,1463
Island,751,9,4355,3346
Island,751,3,4359,3343
Island,751,1,4360,3341
Island,752,31,4368,3298
Island,776,13,5768,3509
Island,789,1,5376,1636
Island,789,1,5380,1635
Island,801,1,2778,1314
Island,806,6,2725,1478
Island,809,1,5212,1643
Island,816,588,3987,431
Island,824,85,5216,1678
Island,824,2,5246,1686
Island,828,1,5277,1699
Island,829,3,5286,1702
Island,835,1,4242,928
Island,868,16,2672,1704
Island,869,1,2682,1717
Island,871,1,2785,1523
Island,878,1,5074,1775
Island,884,1,2645,1739
Island,893,680,4335,1280
Island,894,1,4152,1224
Island,895,114,4175,1227
Island,899,2,4052,1246
Island,899,1,4051,1247
Island,899,1,4054,1245
Island,899,1,4072,1229
Island,899,1,4004,1182
Island,901,1,4271,1282
Island,903,274,4063,1252
Island,904,1,5672,3466
Island,905,1,5670,3466
Island,906,87,4023,1143
Island,912,36,3965,1153
Island,915,2,4915,1745
Island,915,1,4914,1744
Island,917,2,4865,1826
Island,917,1,4866,1828
Island,918,33,4864,1824
Island,918,2,4869,1836
Island,920,1,4872,1850
Island,932,35,5450,1390
Island,932,1,5449,1396
Island,933,1,5450,1403
Island,934,4,5456,1406
Island,936,38,4087,1020
Island,940,1,3872,1185
Island,941,13,3869,1185
Island,945,1,4213,1475
Island,947,1,4748,1824
Island,949,70,4050,1385
Island,949,1,3917,1086
Island,955,24,4052,481
Island,959,12,4717,1778
Island,959,3,4715,1791
Island,959,3,4716,1788
Island,959,2,4720,1775
Island,959,1,4714,1795
Island,960,2,4727,1749
Island,960,1,4330,1588
Island,961,1,4567,1845
Island,962,1,4599,1881
Island,973,1,4686,1976
Island,978,2,4879,1972
Island,979,185,4865,1966
Island,979,1,4560,1972
Island,983,1,4306,1833
Island,986,1,3840,1375
Island,986,1,3829,1356
Island,987,1,4414,1898
Island,988,1,4423,1910
Island,990,1,4436,1930
Island,992,91,4727,2017
Island,992,18,4428,1793
Island,992,1,3872,1515
Island,997,1,4491,2013
Island,997,1,4489,2012
Island,998,1,4499,2018
Island,999,1,5021,1968
Island,999,1,3955,1722
Island,1000,2,5032,1963
Island,1002,2,5050,1955
Island,1003,2,5056,1952
Island,1011,1,4113,1839
Island,1043,1,4377,2103
Island,1046,139,3705,1493
Island,1049,114,4584,2123
Island,1055,1,3694,1114
Island,1059,1,5061,1981
Island,1062,96,3888,1042
Island,1069,8,4246,2159
Island,1081,1,5158,1858
Island,1096,1,4068,2154
Island,1096,1,4067,2153
Island,1097,121,4057,2148
Island,1102,2,4431,1384
Island,1103,38,4430,1383
Island,1131,84,3612,1300
Island,1136,1,3966,2025
Island,1140,51,4922,1370
Island,1155,48,3991,2272
Island,1162,1,3610,1434
Island,1190,1,4300,2333
Island,1195,1,4461,2358
Island,1200,1,4478,2365
Island,1206,2,4194,2355
Island,1206,1,4421,2381
Island,1207,71,4188,2352
Island,1222,4,5079,1642
Island,1225,1,4497,2403
Island,1226,59,4611,1453
Island,1229,9,3863,2338
Island,1229,1,4505,2406
Island,1239,1,4004,2414
Island,1265,1,3856,2036
Island,1267,2,3729,2443
Island,1270,1,3855,2031
Island,1276,1,3854,2026
Island,1281,15,3805,2548
Island,1286,1,5049,1723
Island,1299,9,3721,2171
Island,1300,83,3718,2167
Island,1301,28,3627,2515
Island,1301,1,3633,2526
Island,1309,67,4387,2462
Island,1312,1,3689,2632
Island,1325,1,3564,2306
Island,1336,34,3929,2621
Island,1338,1,3541,2624
Island,1349,35,3511,2640
Island,1349,1,3519,2639
Island,1354,1,3448,2393
Island,1359,354,3436,2362
Island,1381,1,3729,2765
Island,1383,14,3442,2278
Island,1383,1,3440,2288
Island,1383,1,3441,2287
Island,1383,1,3448,2277
Island,1383,1,3449,2275
Island,1385,1,3478,2239
Island,1386,1,3488,2228
Island,1388,1,3502,2213
Island,1392,1,3354,2478
Island,1410,1,3353,1843
Island,1414,1,3331,2100
Island,1422,6,3402,2721
Island,1422,1,3401,2725
Island,1423,36,3401,2720
Island,1423,1,3236,1674
Island,1429,68,3378,1843
Island,1430,41,3548,2791
Island,1432,1,3309,2154
Island,1433,1,3295,2171
Island,1433,1,3302,2164
Island,1438,188,3328,2075
Island,1438,1,3317,2540
Island,1443,7,4211,2608
Island,1443,1,4209,2611
Island,1443,1,4216,2607
Island,1444,179,3174,2299
Island,1444,1,3173,2298
Island,1444,1,3156,2274
Island,1446,189,3172,1927
Island,1453,3,5067,1680
Island,1455,82,3448,2800
Island,1456,116,3103,2198
Island,1459,1,3154,1876
Island,1467,3,3429,1831
Island,1468,36,3424,1831
Island,1473,1,5302,1439
Island,1476,14,3644,2848
Island,1479,2,3138,1595
Island,1482,2,3385,2820
Island,1482,1,3384,2823
Island,1493,1,3171,2551
Island,1496,1,3363,2843
Island,1497,1,3042,2383
Island,1500,1,3141,2539
Island,1501,33,5190,1821
Island,1501,1,3030,2363
Island,1505,1,3019,2346
Island,1505,1,2952,2117
Island,1509,104,3075,1807
Island,1512,1,2970,2150
Island,1515,1,2978,2165
Island,1517,3,3306,2873
Island,1532,9,3232,2888
Island,1532,1,3240,2887
Island,1533,1,3250,2884
Island,1537,2,3015,1557
Island,1538,2,3012,1548
Island,1538,2,2986,1497
Island,1538,1,3011,1552
Island,1538,1,3009,1547
Island,1538,1,2989,1505
Island,1538,1,2987,1500
Island,1539,2,3001,1531
Island,1539,2,2996,1513
Island,1539,1,3003,1536
Island,1539,1,3002,1534
Island,1539,1,2995,1511
Island,1542,1,3146,2898
Island,1546,83,3534,2890
Island,1548,48,3426,2888
Island,1552,26,5205,1939
Island,1553,1,4363,2446
Island,1554,1,4365,2442
Island,1559,1,4419,2243
Island,1561,1,4413,2237
Island,1569,1,3012,2589
Island,1573,239,3727,2859
Island,1593,31,2942,2149
Island,1593,1,4849,1836
Island,1601,20,3784,2883
Island,1604,2,2949,2362
Island,1621,264,3198,1652
Island,1621,4,5242,1858
Island,1621,2,3193,1381
Island,1621,2,3191,1380
Island,1627,8,3701,2904
Island,1627,7,3712,2905
Island,1631,1,4310,2547
Island,1632,32,3307,1745
Island,1636,28,2917,2584
Island,1637,1,2911,2612
Island,1639,395,3144,1716
Island,1643,1,3079,1243
Island,1644,399,3231,1719
Island,1646,1,3027,2784
Island,1646,1,4945,1195
Island,1647,1,3023,2780
Island,1647,1,4944,1193
Island,1647,1,4942,1192
Island,1648,5,3015,2772
Island,1648,1,3019,2776
Island,1648,1,3018,2775
Island,1648,1,4936,1187
Island,1650,22,3260,2903
Island,1650,1,3259,2902
Island,1650,1,4932,1181
Island,1650,1,4930,1180
Island,1651,1,4933,1180
Island,1651,1,4932,1179
Island,1651,1,4930,1178
Island,1652,1,4931,1177
Island,1653,1,4931,1175
Island,1654,1,4929,1172
Island,1655,80,2945,2710
Island,1655,4,2955,2724
Island,1658,1,5194,2023
Island,1664,201,3308,2920
Island,1664,1,2901,2367
Island,1668,1,3000,1326
Island,1669,1,2999,1323
Island,1671,1,2996,1317
Island,1673,1,2992,1310
Island,1678,1,2984,1294
Island,1680,162,2890,2211
Island,1682,1,2977,1281
Island,1683,1,2976,1278
Island,1687,1,2969,1265
Island,1688,1,2964,1262
Island,1689,1,2965,1258
Island,1690,1,2960,1255
Island,1691,3,2972,1257
Island,1692,1,2956,1248
Island,1693,1,2972,1278
Island,1693,1,2953,1244
Island,1695,1,2949,1237
Island,1697,1,3157,2862
Island,1697,1,5185,2045
Island,1697,1,5189,2038
Island,1699,17,2939,1223
Island,1700,4,2937,1222
Island,1700,3,2938,1226
Island,1700,1,2942,1236
Island,1700,1,2941,1234
Island,1700,1,2940,1232
Island,1700,1,2939,1230
Island,1701,1,2935,1223
Island,1701,1,2934,1219
Island,1704,1,2899,2731
Island,1704,1,2898,2729
Island,1704,1,2897,2728
Island,1705,27,2896,2725
Island,1705,2,2903,2739
Island,1711,1,2959,2767
Island,1711,1,2958,2766
Island,1713,1,2967,2775
Island,1714,81,5865,3157
Island,1719,30,3595,2922
Island,1736,1,3080,2860
Island,1737,1,3082,2861
Island,1741,1,3089,2865
Island,1780,1,3255,584
Island,1780,1,3257,583
Island,1786,2,3423,2950
Island,1791,34,5096,1834
Island,1801,1,4099,2234
Island,1802,1,4092,2243
Island,1803,61,2845,2801
Island,1803,2,2843,2800
Island,1803,1,2862,2812
Island,1806,1,4082,2375
Island,1809,1,4193,2181
Island,1809,1,4194,2179
Island,1809,1,4195,2178
Island,1809,1,4196,2176
Island,1809,1,4197,2175
Island,1818,21,4037,2184
Island,1818,1,4048,2183
Island,1819,1,4025,2205
Island,1829,17,4186,1984
Island,1831,1,2765,2742
Island,1831,1,4373,2220
Island,1832,249,4262,2323
Island,1832,130,5137,2000
Island,1833,1,4372,2216
Island,1835,45,4226,2401
Island,1840,3,4126,2429
Island,1840,2,4129,2428
Island,1840,2,4153,2419
Island,1840,1,4132,2427
Island,1840,1,4148,2421
Island,1840,1,4359,2208
Island,1841,1,4357,2207
Island,1844,296,4074,2028
Island,1844,1,3948,2167
Island,1844,1,3949,2166
Island,1844,1,3950,2165
Island,1844,1,3951,2164
Island,1844,1,3971,2143
Island,1844,1,4073,2072
Island,1845,1,3929,2183
Island,1846,1,3917,2191
Island,1847,1,3906,2197
Island,1848,1,3164,2932
Island,1850,1,3872,2164
Island,1851,1,3863,2172
Island,1854,46,4096,1871
Island,1854,1,3858,2230
Island,1861,7,4407,2097
Island,1875,1,2921,2284
Island,1876,389,3148,656
Island,1876,1,2923,2278
Island,1877,2,2927,2272
Island,1889,10,5347,3085
Island,1889,7,5351,3080
Island,1889,2,5346,3092
Island,1889,2,5354,3078
Island,1889,2,5355,3076
Island,1889,2,5357,3073
Island,1889,2,5359,3070
Island,1889,2,5361,3067
Island,1889,1,5356,3075
Island,1889,1,5358,3072
Island,1889,1,5360,3069
Island,1892,1,3363,2961
Island,1894,1,3361,2958
Island,1896,2,4008,2563
Island,1896,1,4006,2564
Island,1896,1,4011,2562
Island,1899,3,4044,2585
Island,1899,2,4000,2587
Island,1899,1,4050,2584
Island,1931,6,2946,2992
Island,1932,144,2941,2988
Island,1950,1,2708,2893
Island,1951,2,2687,2856
Island,1951,1,2717,2909
Island,1951,1,2716,2907
Island,1951,1,2686,2855
Island,1951,1,2685,2853
Island,1952,1,2681,2847
Island,1953,2,2678,2842
Island,1953,1,2677,2841
Island,1956,2,3654,2068
Island,1960,13,2798,2979
Island,1960,2,2808,2982
Island,1960,1,2811,2983
Island,1960,1,2795,2978
Island,1961,1,2819,2987
Island,1962,1,2824,2990
Island,1965,38,3297,2958
Island,1965,2,3295,2967
Island,1966,1,3285,2971
Island,1966,1,4358,1891
Island,1967,1,3275,2975
Island,1974,1,2712,2978
Island,1974,1,2711,2977
Island,1975,1,2744,3006
Island,1975,1,2743,3005
Island,1975,1,2706,2973
Island,1976,1,2751,3012
Island,1977,1,2758,3019
Island,1977,1,2757,3018
Island,1979,1,2768,3028
Island,1980,1,2773,3033
Island,1985,1,2795,3052
Island,1986,267,3052,3024
Island,1991,4,3106,3038
Island,1991,1,3105,3040
Island,1991,1,3912,2650
Island,1992,1,3102,3042
Island,1993,1,3099,3044
Island,1994,1,3097,3045
Island,1995,43,4009,1963
Island,1999,1,3086,3053
Island,2042,1,2665,3001
Island,2042,1,3938,2493
Island,2043,1,3943,2491
Island,2046,32,3279,551
