Island,223,31,5174,1618
Island,360,297,5173,1463
Island,361,68,5191,1429
Island,397,364,4871,1265
Island,415,1544,4814,1415
Island,430,461,4978,1250
Island,458,3,5169,1300
Island,565,44,4254,1391
Island,615,45,4560,1998
Island,619,277,4721,1404
Island,660,110,4583,2169
Island,719,1,5395,1574
Island,720,6,5391,1585
Island,722,31,4636,2322
Island,739,348,4899,2185
Island,739,53,5422,1623
Island,742,95,5376,1624
Island,753,2,5434,1678
Island,798,2,5406,1823
Island,799,412,5396,1810
Island,802,26,4700,2463
Island,822,17,5449,1840
Island,829,135,5579,1603
Island,840,34,5353,1855
Island,841,508,5344,1845
Island,880,43,5255,1829
Island,1015,135,3421,1563
Island,1052,1,5013,2773
Island,1072,2,4558,2942
Island,1072,1,4561,2940
Island,1081,20,4463,3010
Island,1083,1,4520,2983
Island,1091,308,3436,1695
Island,1091,294,3305,1678
Island,1123,73,3324,1717
Island,1125,12,4797,2896
Island,1128,73,3241,1659
Island,1131,336,5366,1393
Island,1153,242,5264,1520
Island,1262,8,3882,2421
Island,1263,283,3877,2417
Island,1272,7,3782,1766
Island,1273,1,3777,1784
Island,1405,9,4091,2617
Island,1429,10,3960,2453
Island,1430,48,3955,2452
Island,1530,138,3707,1251
ResinTrap,55,26,4841,2137
ResinTrap,55,23,5230,2332
ResinTrap,61,23,4641,1369
ResinTrap,67,33,5234,1343
ResinTrap,75,10,4623,1357
ResinTrap,178,29,5234,1343
ResinTrap,186,9,4635,2345
ResinTrap,234,7,3485,1539
ResinTrap,235,7,4066,1572
ResinTrap,238,27,3479,1575
ResinTrap,238,20,3654,1547
ResinTrap,238,13,4446,1382
ResinTrap,238,7,4069,1382
ResinTrap,238,7,3656,1554
ResinTrap,238,7,3863,1728
ResinTrap,241,10,4235,1358
ResinTrap,241,7,3701,1367
ResinTrap,241,7,3700,1363
ResinTrap,242,33,4458,1359
ResinTrap,243,7,4231,1352
ResinTrap,244,13,3648,1745
ResinTrap,244,7,3672,1527
ResinTrap,251,7,4456,1372
ResinTrap,251,7,4455,1375
ResinTrap,257,7,4452,1342
ResinTrap,261,7,5238,1342
ResinTrap,269,20,5134,1695
ResinTrap,270,10,5146,1699
ResinTrap,271,42,4248,1337
ResinTrap,271,10,5154,1702
ResinTrap,272,10,5162,1705
ResinTrap,273,7,5171,1708
ResinTrap,274,7,5180,1711
ResinTrap,275,7,5188,1714
ResinTrap,276,7,5201,1718
ResinTrap,276,7,5196,1717
ResinTrap,281,82,3677,1565
ResinTrap,290,32,3851,1562
ResinTrap,293,18,4262,1761
ResinTrap,296,10,4459,1745
ResinTrap,300,7,4253,1759
ResinTrap,304,7,3664,1562
ResinTrap,306,7,3675,1583
ResinTrap,309,33,3674,1526
ResinTrap,309,7,3696,1574
ResinTrap,313,98,3862,1537
ResinTrap,314,118,4257,1374
ResinTrap,314,90,4432,1566
ResinTrap,315,137,3689,1544
ResinTrap,317,7,4452,1761
ResinTrap,319,124,4264,1565
ResinTrap,319,13,4270,1566
ResinTrap,322,7,4108,1744
ResinTrap,325,7,3829,1546
ResinTrap,325,7,3830,1549
ResinTrap,326,23,3874,1536
ResinTrap,326,14,4102,1363
ResinTrap,326,7,4435,1557
ResinTrap,327,34,4276,1735
ResinTrap,328,137,4251,1550
ResinTrap,328,7,4446,1738
ResinTrap,329,48,4274,1731
ResinTrap,330,7,4444,1737
ResinTrap,335,159,4076,1737
ResinTrap,339,17,4081,1746
ResinTrap,341,7,4080,1743
ResinTrap,342,7,3686,1535
ResinTrap,344,7,4066,1733
ResinTrap,345,35,3853,1547
ResinTrap,345,13,4286,1361
ResinTrap,346,18,3681,1733
ResinTrap,347,180,3467,1564
ResinTrap,347,22,4461,1958
ResinTrap,349,7,4237,1556
ResinTrap,350,7,4095,1539
ResinTrap,352,35,4258,1579
ResinTrap,352,33,4229,1576
ResinTrap,353,7,4285,1558
ResinTrap,354,26,3853,1732
ResinTrap,354,13,4249,1727
ResinTrap,357,13,4276,1746
ResinTrap,359,38,3512,1558
ResinTrap,361,55,4081,1733
ResinTrap,366,7,3465,1566
ResinTrap,366,7,3466,1569
ResinTrap,367,10,4087,1743
ResinTrap,373,13,4081,1356
ResinTrap,375,25,4287,1327
ResinTrap,376,7,5157,1604
ResinTrap,379,10,5188,1615
ResinTrap,380,7,4094,1724
ResinTrap,389,7,3681,2159
ResinTrap,391,13,3680,2161
ResinTrap,399,7,3531,1568
ResinTrap,402,7,3536,1570
ResinTrap,402,7,3533,1569
ResinTrap,422,58,4061,1938
ResinTrap,422,9,4067,1939
ResinTrap,426,62,4643,1921
ResinTrap,427,76,4458,1556
ResinTrap,428,45,3491,1550
ResinTrap,429,7,4463,1553
ResinTrap,430,7,4638,1931
ResinTrap,431,7,4461,1563
ResinTrap,433,7,4274,1954
ResinTrap,435,59,4649,1743
ResinTrap,436,10,4063,1919
ResinTrap,436,7,4064,1923
ResinTrap,436,7,4444,2133
ResinTrap,440,7,3896,1359
ResinTrap,452,7,4648,1722
ResinTrap,453,12,4656,1931
ResinTrap,453,7,3876,1346
ResinTrap,456,13,4669,1736
ResinTrap,458,16,5411,1542
ResinTrap,460,13,3420,1574
ResinTrap,460,7,3477,1557
ResinTrap,464,12,4664,1761
ResinTrap,465,10,5420,1363
ResinTrap,469,13,4242,2731
ResinTrap,471,7,4239,2141
ResinTrap,476,17,4251,2122
ResinTrap,476,7,4241,2147
ResinTrap,484,7,5429,1539
ResinTrap,486,101,5427,1537
ResinTrap,487,7,5419,1601
ResinTrap,495,7,5409,1504
ResinTrap,498,13,3897,1735
ResinTrap,509,7,4862,2328
ResinTrap,517,42,3858,2733
ResinTrap,518,7,3854,2743
ResinTrap,571,13,4296,1692
ResinTrap,575,10,4649,2552
ResinTrap,575,7,4653,2553
ResinTrap,582,27,5421,1729
ResinTrap,584,48,5420,1729
ResinTrap,585,12,4836,2324
ResinTrap,585,7,4447,1489
ResinTrap,589,73,5439,1492
ResinTrap,590,30,3281,1358
ResinTrap,591,10,3277,1362
ResinTrap,611,17,5411,1743
ResinTrap,623,7,4592,1535
ResinTrap,704,28,3828,2276
ResinTrap,710,13,4592,2288
ResinTrap,718,7,4717,1439
ResinTrap,719,7,4722,1445
ResinTrap,738,7,5383,1534
ResinTrap,748,7,5380,1642
ResinTrap,772,12,5049,2538
ResinTrap,777,7,5057,2536
ResinTrap,781,7,5026,2710
ResinTrap,799,7,4663,2453
ResinTrap,809,7,4870,1549
ResinTrap,813,7,4855,1515
ResinTrap,814,7,4848,1502
ResinTrap,845,161,5029,2728
ResinTrap,878,7,5008,2870
ResinTrap,879,7,5024,2747
ResinTrap,880,7,5007,2871
ResinTrap,882,7,5006,2872
ResinTrap,883,13,5023,2748
ResinTrap,888,7,5058,2709
ResinTrap,903,9,5263,1830
ResinTrap,926,7,3716,1507
ResinTrap,932,7,5263,1784
ResinTrap,948,12,5230,1739
ResinTrap,948,7,5363,1801
ResinTrap,953,7,5076,1518
ResinTrap,954,7,5061,1455
ResinTrap,957,7,5056,1441
ResinTrap,960,7,5052,1430
ResinTrap,967,7,4148,2621
ResinTrap,969,7,5044,1403
ResinTrap,971,10,5042,1394
ResinTrap,972,10,5041,1389
ResinTrap,972,7,5037,1371
ResinTrap,975,7,3538,1466
ResinTrap,990,10,5501,1613
ResinTrap,995,9,5443,1628
ResinTrap,998,7,5455,1636
ResinTrap,998,7,5427,1645
