Island,307,1,3325,1428
Island,314,1,3327,1437
Island,315,1,3327,1438
Island,321,1,3328,1446
Island,408,35,3434,1106
Island,408,1,3433,1105
Island,409,2,3417,1100
Island,420,5,3390,1225
Island,420,1,3364,1316
Island,425,1,3373,1341
Island,434,1,3375,1361
Island,435,1,3375,1363
Island,436,1,3375,1365
Island,499,1,3400,1029
Island,513,1,3384,1041
Island,518,1,3380,1047
Island,518,1,3378,1046
Island,522,1,3377,1057
Island,523,1,3374,1056
Island,636,49,3424,1111
Island,727,1,3726,1244
Island,738,1,3703,1336
Island,742,308,3028,1152
Island,752,131,2667,1257
Island,753,2326,2638,1230
Island,758,1,3755,1409
Island,760,50,3705,1376
Island,764,42,3763,1434
Island,764,3,3769,1448
Island,766,1,3761,1460
Island,767,1,3750,1458
Island,769,1,2847,1722
Island,827,5,3809,1589
Island,835,166,3925,1244
Island,838,116,3675,1571
Island,853,116,3337,1247
Island,859,33,3724,1602
Island,912,89,1755,1355
Island,913,6,3645,1582
Island,957,1,2239,2048
Island,1031,1,3594,2266
Island,1032,1,3573,2289
Island,1036,1,3554,2263
Island,1036,1,3555,2262
Island,1075,25,3512,2394
Island,1101,51,3655,2213
Island,1101,2,3653,2235
Island,1101,1,3652,2237
Island,1101,1,3654,2234
Island,1130,36,2522,2466
Island,1135,4,3883,1147
Island,1136,474,3874,1136
Island,1143,26,3711,2193
Island,1143,1,3710,2204
Island,1144,458,3688,2188
Island,1182,2,3159,2615
Island,1182,1,3129,2632
Island,1183,1,3122,2636
Island,1184,1,3115,2640
Island,1184,1,3177,2608
Island,1185,2,3184,2606
Island,1185,1,3108,2644
Island,1187,17,3548,2382
Island,1188,1,3097,2651
Island,1189,1,3094,2653
Island,1190,1,3091,2655
Island,1192,1,3087,2658
Island,1194,1,3083,2661
Island,1195,678,1594,1279
Island,1195,1,3227,2605
Island,1196,1,3079,2664
Island,1197,1,3078,2665
Island,1202,3,3068,2672
Island,1204,1,3063,2677
Island,1207,1,3056,2685
Island,1207,1,3057,2684
Island,1207,1,3058,2683
Island,1207,1,3059,2682
Island,1208,1,3049,2693
Island,1208,1,3050,2692
Island,1208,1,3051,2691
Island,1208,1,3052,2690
Island,1209,6,3047,2693
Island,1209,1,3044,2700
Island,1209,1,3045,2698
Island,1209,1,3046,2697
Island,1210,2,3042,2702
Island,1211,1,3040,2705
Island,1216,1,2849,2562
Island,1219,1,2844,2563
Island,1220,1,2843,2563
Island,1221,1,2840,2564
Island,1222,1,2839,2564
Island,1224,2,3019,2729
Island,1224,1,3018,2731
Island,1224,1,2835,2565
Island,1228,25,3508,2669
Island,1229,17,2985,2751
Island,1229,1,2973,2760
Island,1229,1,2978,2758
Island,1229,1,2980,2757
Island,1229,1,2982,2756
Island,1229,1,2984,2755
Island,1229,1,2997,2747
Island,1230,1,2967,2761
Island,1231,2,2961,2762
Island,1233,1,2823,2566
Island,1240,1,3400,2669
Island,1246,1,2803,2570
Island,1248,1,2800,2570
Island,1256,1,3430,2675
Island,1259,1,2874,2785
Island,1260,1,2872,2786
Island,1263,1,2867,2788
Island,1269,1,2860,2790
Island,1272,1,2857,2791
Island,1286,120,2111,1537
Island,1286,1,2847,2793
Island,1289,1,2845,2793
Island,1309,1,2729,2537
Island,1310,1,2729,2536
Island,1314,1,3475,2694
Island,1317,1,3479,2696
Island,1318,1,2723,2530
Island,1319,1,2722,2529
Island,1324,1,3492,2703
Island,1325,39,1970,1346
Island,1326,1,2805,2766
Island,1327,10,1935,1319
Island,1329,358,2152,1704
Island,1330,1,3511,2711
Island,1330,1,1923,1318
Island,1349,53,1932,1376
Island,1350,2,2787,2734
Island,1351,3,1926,1388
Island,1418,59,1857,1434
Island,1431,288,1786,1369
Island,1449,1,2739,2695
Island,1458,1,2738,2696
Island,1462,1,2739,2696
Island,1521,1,2386,1518
Island,1522,1,2383,1526
Island,1522,1,2384,1524
Island,1602,131,2740,2367
Island,1602,32,2695,2359
Island,1602,17,2767,2382
Island,1603,1,3653,2471
Island,1604,1,2815,2409
Island,1645,1,2625,2205
Island,1741,1,3296,2435
ResinTrap,2,12,3661,2896
ResinTrap,10,48,3668,2902
ResinTrap,24,24,2087,2180
ResinTrap,24,24,2282,1207
ResinTrap,24,24,2671,1596
ResinTrap,24,24,3837,819
ResinTrap,24,24,1698,1402
ResinTrap,24,24,1698,1013
ResinTrap,24,24,4032,1596
ResinTrap,24,24,2087,1791
ResinTrap,24,24,2282,1596
ResinTrap,24,24,3837,1985
ResinTrap,24,24,2865,2957
ResinTrap,24,23,1893,819
ResinTrap,24,23,2476,2180
ResinTrap,24,23,3060,2374
ResinTrap,24,23,2865,1402
ResinTrap,24,23,2476,2569
ResinTrap,24,23,2865,2180
ResinTrap,24,23,3060,1013
ResinTrap,24,23,4032,1402
ResinTrap,24,23,2865,1791
ResinTrap,24,23,3254,2180
ResinTrap,24,23,2865,2569
ResinTrap,24,23,2671,1985
ResinTrap,24,23,2476,1791
ResinTrap,24,23,1893,2374
ResinTrap,24,23,3254,2569
ResinTrap,24,23,3643,1791
ResinTrap,24,23,3060,1985
ResinTrap,24,23,4032,1013
ResinTrap,24,23,2476,1402
ResinTrap,24,23,2282,2374
ResinTrap,24,23,1893,1985
ResinTrap,24,23,3643,2569
ResinTrap,24,23,2282,1985
ResinTrap,24,23,2671,2374
ResinTrap,24,23,3643,2180
ResinTrap,24,22,1893,1208
ResinTrap,24,22,2087,1402
ResinTrap,65,7,2886,961
ResinTrap,68,7,2887,956
ResinTrap,164,7,2888,974
ResinTrap,165,7,2886,968
ResinTrap,226,23,2865,2374
ResinTrap,226,23,1504,1013
ResinTrap,226,23,3254,2374
ResinTrap,226,23,2671,1985
ResinTrap,226,23,2282,2180
ResinTrap,226,23,3060,2569
ResinTrap,226,23,3643,2374
ResinTrap,226,23,2671,1402
ResinTrap,226,23,1893,1013
ResinTrap,226,23,1893,2180
ResinTrap,226,23,2865,1402
ResinTrap,226,23,2282,1402
ResinTrap,226,23,1504,1402
ResinTrap,226,23,2476,2180
ResinTrap,226,23,2282,1791
ResinTrap,226,23,2865,1791
ResinTrap,226,23,1893,1402
ResinTrap,226,23,3643,2180
ResinTrap,226,23,2865,2763
ResinTrap,226,23,4032,1402
ResinTrap,226,23,3643,2763
ResinTrap,226,23,2671,2374
ResinTrap,226,22,1698,819
ResinTrap,226,22,2087,2180
ResinTrap,226,22,1699,1013
ResinTrap,226,22,2087,1402
ResinTrap,226,22,2865,1985
ResinTrap,226,22,1893,1208
ResinTrap,226,22,3837,1402
ResinTrap,226,22,3448,2569
ResinTrap,226,22,2476,1596
ResinTrap,226,22,3449,2180
ResinTrap,226,22,3837,1791
ResinTrap,226,22,2282,1596
ResinTrap,226,22,3837,2180
ResinTrap,226,22,1698,1985
ResinTrap,226,22,1893,1985
