Island,167,3,3988,2492
Island,167,3,3991,2491
Island,167,3,3994,2490
Island,167,3,4085,2459
Island,167,3,4088,2458
Island,167,2,3985,2493
Island,167,2,4091,2457
Island,167,2,4094,2456
Island,167,2,4099,2454
Island,167,1,3983,2494
Island,167,1,4097,2455
Island,167,1,4102,2453
Island,167,1,4105,2452
Island,168,1,3946,2505
Island,168,1,3949,2504
Island,168,1,4136,2440
Island,169,3,3927,2510
Island,169,2,3924,2511
Island,169,2,4155,2432
Island,169,2,4158,2431
Island,169,2,4160,2430
Island,169,1,3921,2512
Island,169,1,4163,2429
Island,170,2,3902,2517
Island,170,2,4179,2422
Island,170,1,3899,2518
Island,170,1,4182,2421
Island,172,3,3866,2526
Island,172,2,4214,2407
Island,172,1,3863,2527
Island,172,1,4217,2406
Island,173,3,3850,2530
Island,173,2,4227,2401
Island,173,1,4230,2400
Island,174,2,4240,2395
Island,174,1,4243,2394
Island,175,2,4253,2389
Island,175,1,3820,2537
Island,175,1,4256,2388
Island,178,2,4286,2373
Island,178,1,4289,2372
Island,179,1,4299,2367
Island,180,2,4306,2363
Island,180,1,4309,2362
Island,181,2,4316,2358
Island,182,1,4326,2353
Island,185,2,4350,2340
Island,186,1,4360,2335
Island,187,3,3698,2560
Island,187,2,4365,2332
Island,189,1,4382,2323
Island,194,2,4414,2304
Island,196,2,4426,2297
Island,197,1,4433,2293
Island,198,1,4440,2289
Island,199,2,4444,2286
Island,203,1,4467,2272
Island,205,1,4478,2265
Island,207,1,4489,2258
Island,209,1,4498,2252
Island,210,2,4502,2249
Island,214,1,4522,2236
Island,215,1,4526,2233
Island,216,2,4530,2230
Island,219,2,4543,2221
Island,224,1,4564,2206
Island,229,2,7308,2681
Island,229,1,4585,2191
Island,230,3,7326,2685
Island,230,1,7331,2686
Island,234,1,4603,2177
Island,235,1,4607,2174
Island,236,1,4611,2171
Island,237,1,4615,2168
Island,239,1,4621,2163
Island,240,1,4625,2160
Island,244,2,7541,2715
Island,246,1,7485,2683
Island,247,1,4648,2141
Island,249,1,4654,2136
Island,250,1,4658,2133
Island,255,1,4673,2120
Island,257,1,4679,2115
Island,258,42,7245,2183
Island,258,5,7244,2209
Island,259,2,7238,2241
Island,259,2,7239,2236
Island,259,1,7619,2734
Island,259,1,7618,2733
Island,260,92,7606,2722
Island,260,3,7234,2258
Island,260,1,4688,2107
Island,262,1,4694,2102
Island,265,1,4703,2094
Island,266,1,4705,2092
Island,272,1,4721,2077
Island,276,1,4732,2067
Island,278,1,4737,2062
Island,279,1,4739,2060
Island,297,1,4782,2017
Island,299,1,4787,2012
Island,300,1,4789,2010
Island,304,1,4797,2001
Island,306,2,7734,2783
Island,306,1,4802,1996
Island,310,1,7676,2811
Island,310,1,4810,1987
Island,314,1,4818,1978
Island,318,1,7110,2124
Island,318,1,4826,1969
Island,319,1,7114,2126
Island,323,1,7126,2133
Island,324,1,7129,2135
Island,325,1,7133,2137
Island,326,1,7136,2139
Island,328,1,4845,1947
Island,333,1,4854,1936
Island,338,1,1408,3012
Island,338,1,4863,1925
Island,339,1,7111,2366
Island,339,1,7113,2365
Island,340,2,7107,2370
Island,340,1,7109,2369
Island,340,1,7112,2367
Island,340,1,4866,1921
Island,343,75,1580,2887
Island,345,16,1607,2960
Island,345,1,1602,2951
Island,354,1,4889,1891
Island,355,123,1448,3137
Island,356,1,4892,1887
Island,361,14,1294,3165
Island,365,1,7082,2437
Island,365,1,4906,1868
Island,367,1,4909,1864
Island,371,1,7726,2857
Island,371,1,7727,2856
Island,371,1,7728,2855
Island,372,35,7722,2846
Island,374,1,7713,2857
Island,382,1,7679,2855
Island,385,1,4934,1827
Island,388,1,7718,2872
Island,389,1,7690,2888
Island,389,1,7719,2867
Island,392,1,7637,2852
Island,392,1,4943,1813
Island,398,1,7612,2850
Island,399,1,7624,2887
Island,401,1,7601,2849
Island,410,1,7129,3087
Island,412,1,7142,3101
Island,416,1,4971,1766
Island,417,1,4972,1764
Island,418,1,4973,1762
Island,452,17,6899,2475
Island,454,2,6919,2504
Island,455,102,6911,2504
Island,458,27,7664,2943
Island,465,1,6847,2524
Island,466,1,6806,2520
Island,470,1,6833,2535
Island,472,1,6828,2539
Island,473,1,5023,1659
Island,474,1,6823,2543
Island,476,3,6910,2626
Island,476,1,6816,2548
Island,477,1,6912,2625
Island,478,1,6913,2624
Island,480,1,6814,2552
Island,481,1,7647,2986
Island,482,1,7651,2973
Island,482,1,6914,2622
Island,482,1,6815,2553
Island,483,1,6915,2621
Island,484,1,5031,1639
Island,485,54,7131,2966
Island,488,1,7093,2308
Island,490,1,6917,2618
Island,490,1,7092,2308
Island,492,1,6918,2617
Island,497,1,6920,2614
Island,498,1,6921,2613
Island,499,1,5041,1612
Island,501,1,6922,2612
Island,507,1,6924,2609
Island,508,1,6925,2608
Island,516,1,6833,2566
Island,520,1,5053,1575
Island,524,1,5055,1568
Island,528,1,5057,1561
Island,539,1,6775,2460
Island,554,300,1425,2860
Island,559,1,5070,1508
Island,562,1,5071,1503
Island,580,401,4355,2213
Island,584,1,1334,3062
Island,584,1,1402,2828
Island,584,1,1401,2827
Island,584,1,1400,2826
Island,584,1,1399,2825
Island,591,1,5079,1455
Island,598,89,1232,3070
Island,598,50,1245,3127
Island,599,11,1733,2818
Island,602,255,6902,2224
Island,602,1,6985,2242
Island,602,1,5081,1437
Island,607,174,1188,3165
Island,615,1,5083,1416
Island,617,1,7848,2873
Island,618,1,7850,2874
